Grade,Coin Type,Base Path
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img498
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img499
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img502
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img503
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img506
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img507
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img509
62,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img510
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img515
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img516
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img518
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img520
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img521
62,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img522
58,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img523
58,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img524
58,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img525
58,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img526
58,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img527
58,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img528
58,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img529
58,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img530
58,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img531
55,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img532
53,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img533
53,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img534
53,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img535
50,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img536
50,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img537
45,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img538
45,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img539
45,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img540
45,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img541
45,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img542
45,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img543
40,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img544
40,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img545
40,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img546
35,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img547
35,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img548
25,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img549
12,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img550
12,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img551
12,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img552
12,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img553
6,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img554
4,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img555
4,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img556
3,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img557
3,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img558
3,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img559
1,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img560
66,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img561
66,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img563
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img565
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img566
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img567
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img569
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img570
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img571
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img574
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img575
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img576
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img577
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img578
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img579
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img583
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img584
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img585
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img587
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img591
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img592
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img593
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img595
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img596
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img597
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img600
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img603
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img607
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img608
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img609
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img614
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img615
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img618
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img619
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img620
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img621
62,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img622
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img623
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img624
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img627
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img629
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img630
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img631
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img632
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img634
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img638
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img642
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img643
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img644
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img646
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img647
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img648
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img656
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img657
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img658
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img660
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img662
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img663
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img664
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img665
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img666
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img667
66,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img669
66,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img670
66,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img672
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img675
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img677
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img679
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img680
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img681
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img684
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img685
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img690
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img691
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img693
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img694
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img695
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img696
12,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img697
66,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img699
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img701
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img702
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img704
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img705
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img706
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img707
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img708
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img709
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img711
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img713
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img714
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img715
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img716
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img717
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img718
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img719
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img720
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img726
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img728
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img729
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img730
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img731
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img732
66,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img733
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img736
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img741
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img742
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img744
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img745
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img748
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img749
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img750
62,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img751
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img752
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img754
58,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img756
50,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img757
40,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img758
35,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img759
20,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img760
15,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img761
10,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img762
8,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img763
66,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img765
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img768
62,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img772
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img775
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img776
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img778
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img779
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img781
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img782
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img784
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img786
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img789
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img790
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img794
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img795
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img798
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img799
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img800
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img802
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img803
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img804
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img805
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img806
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img807
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img809
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img810
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img811
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img814
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img815
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img816
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img818
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img819
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img820
66,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img821
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img822
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img824
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img825
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img826
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img827
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img828
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img830
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img832
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img833
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img835
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img836
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img837
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img838
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img839
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img840
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img841
66,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img842
66,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img843
66,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img844
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img846
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img847
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img849
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img851
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img852
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img854
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img857
66,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img858
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img863
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img864
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img866
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img868
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img869
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img870
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img874
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img875
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img878
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img879
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img880
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img881
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img883
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img884
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img886
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img887
67,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img888
66,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img890
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img892
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img893
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img894
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img896
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img898
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img901
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img902
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img904
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img905
66,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img906
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img911
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img913
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img914
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img915
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img919
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img920
66,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img922
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img923
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img924
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img925
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img928
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img929
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img930
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img931
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img932
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img933
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img936
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img938
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img939
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img940
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img943
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img944
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img947
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img948
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img949
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img951
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img953
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img954
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img955
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img957
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img958
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img959
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img960
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img961
62,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img962
62,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img963
58,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img964
58,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img965
58,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img966
58,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img967
40,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img968
35,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img969
15,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img970
6,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img971
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img972
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img973
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img975
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img978
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img979
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img982
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img984
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img986
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img988
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img989
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img990
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img995
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img996
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img997
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img998
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img999
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img1001
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img1003
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img1004
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img1007
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img1008
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img1009
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img1010
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img1012
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img1013
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img1014
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img1017
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img1018
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img1019
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img1020
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img1022
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img1023
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img1025
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img1027
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img1028
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img1029
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img1030
63,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img1031
65,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img1033
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img1035
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img1036
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img1037
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img1038
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img1041
64,Indian Head Cent,/Volumes/Toshiba/RawImagesSquare/img1042
